   3.404138000000000e+06   -2.564450000000000e+07    7.564750000000000e+04
  -1.323831000000000e+07   -7.186512000000000e+06    7.564750000000000e+04
   7.564750000000000e+04   -5.824858000000000e+06    5.219678000000000e+06
